name,update_time,cars,motorcycles,ev_cars,ev_motorcycles,disabled,lt_8m,gt_8m,scrape_time,hour,english_name,category
栢樂停車場,2025-10-26 09:53:25,284,268,0,0,0,,,2025-10-26 09:54:04,9.0,Bai Le Car Park (Bǎi Lè Tíngchēchǎng),Residential
栢蕙,2025-10-26 09:53:21,6,0,4,0,3,,,2025-10-26 09:54:04,9.0,Bai Hui (Bǎi Huì),Work
栢寧,2025-10-26 09:53:03,84,0,4,0,2,,,2025-10-26 09:54:04,9.0,Bai Ning (Bǎi Níng),Residential
栢濤,2025-10-26 09:53:12,126,0,11,0,2,,,2025-10-26 09:54:04,9.0,Bai Tao (Bǎi Tāo),Residential
栢港,2025-10-26 09:53:24,43,0,6,0,2,,,2025-10-26 09:54:04,9.0,Bai Gang (Bǎi Gǎng),Residential
栢麗,2025-10-26 09:53:03,27,0,6,0,2,,,2025-10-26 09:54:04,9.0,Bai Li (Bǎi Lì),Work
栢威,2025-10-26 09:53:24,1,2,1,0,1,,,2025-10-26 09:54:04,9.0,Bai Wei (Bǎi Wēi),Residential
黑橋街,2025-10-26 09:53:27,16,27,9,10,0,,,2025-10-26 09:54:04,9.0,Hei Qiao Street (Hēiqiáo Jiē),Work
華士古達嘉馬花園,2025-10-26 09:53:29,0,71,5,12,3,,,2025-10-26 09:54:04,9.0,Jardim de Vasco da Gama (Huáshìgǔ Dá Jiāmǎ Huāyuán),Residential
祐漢公園,2025-10-26 09:53:28,1,290,8,4,6,,,2025-10-26 09:54:04,9.0,Jardim do Pou Hon (Yòuhàn Gōngyuán),Work
港珠澳大橋邊檢大樓東公共停車場,2025-10-26 09:53:26,2674,0,47,0,23,,,2025-10-26 09:54:04,9.0,HZMB Border Inspection Building East Public Car Park (Gǎng Zhū Ào Dàqiáo Biānjiàn Dàlóu Dōng Gōnggòng Tíngchēchǎng),Residential
港珠澳大橋邊檢大樓西停車場,2025-10-26 09:53:28,2688,1923,10,0,32,,,2025-10-26 09:54:04,9.0,HZMB Border Inspection Building West Car Park (Gǎng Zhū Ào Dàqiáo Biānjiàn Dàlóu Xī Tíngchēchǎng),Residential
媽閣交通樞紐停車場,2025-10-26 09:53:25,167,399,0,0,3,,,2025-10-26 09:54:04,9.0,Barra Transport Hub Car Park (Māgé Jiāotōng Shūniǔ Tíngchēchǎng),Work
海灣南街,2025-10-26 09:53:27,3,84,0,10,4,,,2025-10-26 09:54:04,9.0,Baia Sul Street (Hǎiwān Nán Jiē),Work
華士古達嘉馬花園- 東區,2025-10-26 09:53:28,0,0,0,0,0,,,2025-10-26 09:54:04,9.0,Jardim de Vasco da Gama - East Zone (Huáshìgǔ Dá Jiāmǎ Huāyuán - Dōng Qū),Residential
望信,2025-10-26 09:53:29,401,289,0,0,7,,,2025-10-26 09:54:04,9.0,Mong Sin (Wàng Xìn),Residential
望德樓,2025-10-26 09:53:29,233,181,22,0,6,,,2025-10-26 09:54:04,9.0,Mong Tak Building (Wàngdé Lóu),Residential
望廈體育中心,2025-10-26 09:53:08,100,158,12,10,4,,,2025-10-26 09:54:04,9.0,Mong Ha Sports Center (Wàngxià Tǐyù Zhōngxīn),Work
望善樓,2025-10-26 09:53:28,25,146,4,13,4,,,2025-10-26 09:54:04,9.0,Mong Son Building (Wàngshàn Lóu),Work
望賢樓,2025-10-26 09:53:28,0,160,0,10,2,,,2025-10-26 09:54:04,9.0,Mong In Building (Wàngxián Lóu),Residential
湖畔大廈,2025-10-26 09:53:29,128,217,5,13,8,,,2025-10-26 09:54:04,9.0,Lakeview Building (Húpàn Dàshà),Work
業興大廈,2025-10-26 09:53:26,160,589,31,11,4,,,2025-10-26 09:54:04,9.0,Ip Heng Building (Yèxīng Dàshà),Work
蝴蝶谷,2025-10-26 09:53:21,304,158,36,10,5,,,2025-10-26 09:54:04,9.0,Butterfly Valley (Húdié Gǔ),Residential
澳門新批發市場,2025-10-26 09:53:23,91,67,10,10,1,,,2025-10-26 09:54:04,9.0,Macau New Wholesale Market (Àomén Xīn Pīfā Shìchǎng),Residential
蓮花路,2025-10-26 09:53:27,266,470,40,10,7,,,2025-10-26 09:54:04,9.0,Lotus Road (Liánhuā Lù),Residential
澳門文化中心,2025-10-26 09:53:27,127,32,0,0,2,,,2025-10-26 09:54:04,9.0,Macau Cultural Center (Àomén Wénhuà Zhōngxīn),Residential
藝園,2025-10-26 09:53:24,169,287,25,13,4,,,2025-10-26 09:54:04,9.0,Arts Garden (Yì Yuán),Residential
樂群樓,2025-10-26 09:53:29,55,570,30,5,5,,,2025-10-26 09:54:04,9.0,Lok Kuan Building (Lèqún Lóu),Work
麗都,2025-10-26 09:53:29,3,7,3,5,1,,,2025-10-26 09:54:04,9.0,Lei Tu (Lì Dū),Residential
關閘綜合體育場館,2025-10-26 09:53:29,327,332,11,7,9,,,2025-10-26 09:54:04,9.0,Portas do Cerco Sports Complex (Guānzhá Zhōnghé Tǐyù Chǎngguǎn),Other
聯生圓形地,2025-10-26 09:53:29,38,65,0,10,4,,,2025-10-26 09:54:04,9.0,Lin Seng Roundabout (Liánshēng Yuánxíng Dì),Residential
蓮花路 (重型),2025-10-26 10:53:44,0,0,0,0,0,153.0,58.0,2025-10-26 10:54:06,10.0,Lotus Road (Heavy) (Liánhuā Lù (Zhòng Xíng)),Residential
塔石廣場地下上落客區(重型客車),2025-10-26 10:53:42,1,0,0,0,0,,,2025-10-26 10:54:06,10.0,Ta Shi Plaza Underground Drop-off Area (Heavy Vehicle) (Tǎshí Guǎngchǎng Dìxià Shàngluò Kè Qū (Zhòng Xíng Kè Chē)),Work
下環街市,2025-10-26 10:53:29,0,41,3,4,2,,,2025-10-26 10:54:06,10.0,Xia Huan Market (Xià Huán Jiē Shì),Residential
永寧街,2025-10-26 10:53:43,2,3,1,12,1,,,2025-10-26 10:54:06,10.0,Yong Ning Street (Yǒngníng Jiē),Work
交通事務局大樓,2025-10-26 10:53:25,41,144,3,5,2,,,2025-10-26 10:54:06,10.0,Transport Bureau Building (Jiāotōng Shìwùjú Dàlóu),Residential
氹仔中央公園,2025-10-26 10:53:44,500,1164,85,19,14,,,2025-10-26 10:54:06,10.0,Taipa Central Park (Dàngzǎi Zhōngyāng Gōngyuán),Work
日昇樓,2025-10-26 10:53:43,214,275,25,13,4,,,2025-10-26 10:54:06,10.0,Ri Sheng Building (Rìshēng Lóu),Residential
日暉大廈,2025-10-26 10:53:44,15,109,6,14,1,,,2025-10-26 10:54:06,10.0,Ri Hui Building (Rìhuī Dàshà),Residential
台暉樓,2025-10-26 10:53:43,9,14,2,14,2,,,2025-10-26 10:54:06,10.0,Tai Hui Building (Táihuī Lóu),Work
氹仔客運碼頭,2025-10-26 10:53:22,395,143,69,15,16,,,2025-10-26 10:54:06,10.0,Taipa Passenger Terminal (Dàngzǎi Kèyùn Mǎtóu),Residential
何賢公園,2025-10-26 10:53:43,255,429,23,8,4,,,2025-10-26 10:54:06,10.0,He Xian Park (Héxián Gōngyuán),Residential
宋玉生廣場,2025-10-26 10:53:41,377,0,27,0,7,,,2025-10-26 10:54:06,10.0,Song Yu Sheng Square (Sòng Yù Shēng Guǎngchǎng),Residential
長者公寓,2025-10-26 10:53:44,255,103,18,14,4,,,2025-10-26 10:54:06,10.0,Elderly Apartment (Zhǎngzhě Gōngyù),Work
居雅大廈,2025-10-26 10:53:43,81,109,1,10,3,,,2025-10-26 10:54:06,10.0,Ju Ya Building (Jūyǎ Dàshà),Work
快富樓A入口,2025-10-26 10:53:43,64,0,16,0,2,,,2025-10-26 10:54:06,10.0,Kuai Fu Building A Entrance (Kuàifù Lóu A Rùkǒu),Work
快富樓B入口,2025-10-26 10:53:44,1,49,0,10,0,,,2025-10-26 10:54:06,10.0,Kuai Fu Building B Entrance (Kuàifù Lóu B Rùkǒu),Work
李加祿街,2025-10-26 10:53:43,0,6,4,15,1,,,2025-10-26 10:54:06,10.0,Li Jia Lu Street (Lǐ Jiālù Jiē),Work
和諧廣場,2025-10-26 10:53:39,126,98,21,15,7,,,2025-10-26 10:54:06,10.0,Harmony Plaza (Héxié Guǎngchǎng),Residential
沙梨頭街市市政綜合大樓,2025-10-26 10:53:41,30,181,6,2,1,,,2025-10-26 10:54:06,10.0,Sha Li Tou Market Municipal Comprehensive Building (Shālítou Jiēshì Shìzhèng Zōnghé Dàlóu),Work
快盈大廈,2025-10-26 10:53:17,2,25,4,9,2,,,2025-10-26 10:54:06,10.0,Kuai Ying Building (Kuàiyíng Dàshà),Work
快達樓,2025-10-26 10:53:43,64,64,0,7,0,,,2025-10-26 10:54:06,10.0,Kuai Da Building (Kuàidá Lóu),Work
亞馬喇前地,2025-10-26 10:53:43,196,503,15,10,0,,,2025-10-26 10:54:06,10.0,Ya Ma La Front (Yàmǎlā Qiándì),Residential
河邊新街,2025-10-26 10:53:16,8,75,5,15,2,,,2025-10-26 10:54:06,10.0,He Bian Xin Street (Hébiān Xīn Jiē),Work
馬六甲街,2025-10-26 10:53:44,122,537,15,5,4,,,2025-10-26 10:54:06,10.0,Ma Liu Jia Street (Mǎliùjiǎ Jiē),Residential
污水處理站,2025-10-26 10:53:34,26,0,3,0,0,144.0,129.0,2025-10-26 10:54:06,10.0,Sewage Treatment Plant (Wūshuǐ Chǔlǐ Zhàn),Work
氹仔柯維納馬路停車場,2025-10-26 10:53:41,54,0,0,0,0,,,2025-10-26 10:54:06,10.0,Taipa Covina Road Car Park (Dàngzǎi Kēwéinà Mǎlù Tíngchēchǎng),Work
柯維納馬路戶外,2025-10-26 10:53:44,13,23,0,0,2,5.0,,2025-10-26 10:54:06,10.0,Covina Road Outdoor (Kēwéinà Mǎlù Hùwài),Work
青翠樓,2025-10-26 10:53:44,225,304,24,5,4,,,2025-10-26 10:54:06,10.0,Qing Cui Building (Qīngcuì Lóu),Residential
專科大樓,2025-10-26 10:53:26,35,64,4,5,2,,,2025-10-26 10:54:06,10.0,Specialized Building (Zhuānkē Dàlóu),Residential
南灣(栢湖),2025-10-26 10:53:42,250,101,0,9,2,,,2025-10-26 10:54:06,10.0,Nam Van (Pak Lok) (Nán Wān (Bǎi Hú)),Residential
青葱大廈,2025-10-26 10:53:42,0,8,3,7,3,,,2025-10-26 10:54:06,10.0,Qing Cong Building (Qīngcōng Dàshà),Other
青泉樓,2025-10-26 10:53:44,2,1,4,3,1,,,2025-10-26 10:54:06,10.0,Qing Quan Building (Qīngquán Lóu),Other
青怡大廈,2025-10-26 10:53:21,57,108,5,7,3,,,2025-10-26 10:54:06,10.0,Qing Yi Building (Qīngyí Dàshà),Residential
青茂口岸,2025-10-26 10:53:44,31,100,8,14,5,,,2025-10-26 10:54:06,10.0,Qing Mao Border (Qīngmào Kǒu'àn),Residential
青濤大廈,2025-10-26 10:53:43,24,23,6,7,1,,,2025-10-26 10:54:06,10.0,Qing Tao Building (Qīngtāo Dàshà),Residential
青洲坊大廈,2025-10-26 10:53:43,491,750,98,4,13,,,2025-10-26 10:54:06,10.0,Qing Zhou Fang Building (Qīngzhōufāng Dàshà),Work
東城大廈,2025-10-26 10:53:35,443,497,3,0,6,,,2025-10-26 10:54:06,10.0,Dong Cheng Building (Dōngchéng Dàshà),Residential
東創大廈,2025-10-26 10:53:39,280,301,3,0,5,,,2025-10-26 10:54:06,10.0,Dong Chuang Building (Dōngchuàng Dàshà),Residential
東啟大廈,2025-10-26 10:53:38,312,291,3,0,4,,,2025-10-26 10:54:06,10.0,Dong Qi Building (Dōngqǐ Dàshà),Residential
松樹尾,2025-10-26 10:53:42,50,162,5,15,3,,,2025-10-26 10:54:06,10.0,Song Shu Wei (Sōngshù Wěi),Residential
栢力,2025-10-26 10:53:41,220,0,31,0,2,,,2025-10-26 10:54:06,10.0,Bai Li (Bǎi Lì),Work
科學館,2025-10-26 10:53:26,342,393,45,11,20,,,2025-10-26 10:54:06,10.0,Science Museum (Kēxuéguǎn),Residential
栢佳,2025-10-26 10:53:41,121,0,8,0,2,,,2025-10-26 10:54:06,10.0,Bai Jia (Bǎi Jiā),Residential
協和醫院 - 東入口,2025-10-26 10:53:44,180,0,0,0,3,,,2025-10-26 10:54:06,10.0,Kiang Wu Hospital - East Entrance (Xiéhé Yīyuàn - Dōng Rùkǒu),Residential
協和醫院 - 北入口,2025-10-26 10:53:44,400,478,0,0,5,,,2025-10-26 10:54:06,10.0,Kiang Wu Hospital - North Entrance (Xiéhé Yīyuàn - Běi Rùkǒu),Residential
旅遊塔 暫停發佈訊息,,0,0,0,0,0,,,2025-10-26 10:54:06,,Tourism Tower Temporarily Stopped Publishing Information (Lǚyóu Tǎ Zàn Tíng Fābù Xìnxi),
栢景,2025-10-26 10:53:40,3,0,1,0,2,,,2025-10-26 10:54:06,10.0,Bai Jing (Bǎi Jǐng),Residential
栢樂停車場,2025-10-26 10:53:44,276,264,0,0,0,,,2025-10-26 10:54:06,10.0,Bai Le Car Park (Bǎi Lè Tíngchēchǎng),Residential
栢蕙,2025-10-26 10:53:39,24,0,3,0,3,,,2025-10-26 10:54:06,10.0,Bai Hui (Bǎi Huì),Work
栢寧,2025-10-26 10:53:22,77,0,4,0,2,,,2025-10-26 10:54:06,10.0,Bai Ning (Bǎi Níng),Residential
栢濤,2025-10-26 10:53:30,125,0,11,0,2,,,2025-10-26 10:54:06,10.0,Bai Tao (Bǎi Tāo),Residential
栢港,2025-10-26 10:53:14,38,0,7,0,2,,,2025-10-26 10:54:06,10.0,Bai Gang (Bǎi Gǎng),Residential
栢麗,2025-10-26 10:53:31,33,0,6,0,2,,,2025-10-26 10:54:06,10.0,Bai Li (Bǎi Lì),Work
栢威,2025-10-26 10:53:32,4,15,4,0,1,,,2025-10-26 10:54:06,10.0,Bai Wei (Bǎi Wēi),Residential
黑橋街,2025-10-26 10:53:43,22,30,10,11,0,,,2025-10-26 10:54:06,10.0,Hei Qiao Street (Hēiqiáo Jiē),Work
華士古達嘉馬花園,2025-10-26 10:53:43,1,65,4,12,3,,,2025-10-26 10:54:06,10.0,Jardim de Vasco da Gama (Huáshìgǔ Dá Jiāmǎ Huāyuán),Residential
祐漢公園,2025-10-26 10:53:44,7,291,3,6,6,,,2025-10-26 10:54:06,10.0,Jardim do Pou Hon (Yòuhàn Gōngyuán),Work
港珠澳大橋邊檢大樓東公共停車場,2025-10-26 10:53:36,2654,0,47,0,23,,,2025-10-26 10:54:06,10.0,HZMB Border Inspection Building East Public Car Park (Gǎng Zhū Ào Dàqiáo Biānjiàn Dàlóu Dōng Gōnggòng Tíngchēchǎng),Residential
港珠澳大橋邊檢大樓西停車場,2025-10-26 10:53:16,2643,1905,10,0,32,,,2025-10-26 10:54:06,10.0,HZMB Border Inspection Building West Car Park (Gǎng Zhū Ào Dàqiáo Biānjiàn Dàlóu Xī Tíngchēchǎng),Residential
媽閣交通樞紐停車場,2025-10-26 10:53:40,165,398,0,0,3,,,2025-10-26 10:54:06,10.0,Barra Transport Hub Car Park (Māgé Jiāotōng Shūniǔ Tíngchēchǎng),Work
海灣南街,2025-10-26 10:34:01,9,87,1,12,4,,,2025-10-26 10:54:06,10.0,Baia Sul Street (Hǎiwān Nán Jiē),Work
華士古達嘉馬花園- 東區,2025-10-26 10:53:43,2,0,0,0,0,,,2025-10-26 10:54:06,10.0,Jardim de Vasco da Gama - East Zone (Huáshìgǔ Dá Jiāmǎ Huāyuán - Dōng Qū),Residential
望信,2025-10-26 10:53:43,405,292,0,0,7,,,2025-10-26 10:54:06,10.0,Mong Sin (Wàng Xìn),Residential
望德樓,2025-10-26 10:53:42,227,183,22,0,6,,,2025-10-26 10:54:06,10.0,Mong Tak Building (Wàngdé Lóu),Residential
望廈體育中心,2025-10-26 10:53:26,96,148,6,6,4,,,2025-10-26 10:54:06,10.0,Mong Ha Sports Center (Wàngxià Tǐyù Zhōngxīn),Work
望善樓,2025-10-26 10:53:44,26,151,4,13,4,,,2025-10-26 10:54:06,10.0,Mong Son Building (Wàngshàn Lóu),Work
望賢樓,2025-10-26 10:53:42,1,157,0,10,2,,,2025-10-26 10:54:06,10.0,Mong In Building (Wàngxián Lóu),Residential
湖畔大廈,2025-10-26 10:53:41,180,225,5,13,8,,,2025-10-26 10:54:06,10.0,Lakeview Building (Húpàn Dàshà),Work
業興大廈,2025-10-26 10:53:44,174,593,31,11,4,,,2025-10-26 10:54:06,10.0,Ip Heng Building (Yèxīng Dàshà),Work
蝴蝶谷,2025-10-26 10:53:15,292,157,36,10,5,,,2025-10-26 10:54:06,10.0,Butterfly Valley (Húdié Gǔ),Residential
澳門新批發市場,2025-10-26 10:53:42,94,68,10,10,1,,,2025-10-26 10:54:06,10.0,Macau New Wholesale Market (Àomén Xīn Pīfā Shìchǎng),Residential
蓮花路,2025-10-26 10:53:43,250,470,40,10,7,,,2025-10-26 10:54:06,10.0,Lotus Road (Liánhuā Lù),Residential
澳門文化中心,2025-10-26 10:53:41,121,32,0,0,2,,,2025-10-26 10:54:06,10.0,Macau Cultural Center (Àomén Wénhuà Zhōngxīn),Residential
藝園,2025-10-26 10:53:33,153,274,25,13,4,,,2025-10-26 10:54:06,10.0,Arts Garden (Yì Yuán),Residential
樂群樓,2025-10-26 10:53:43,86,580,30,5,5,,,2025-10-26 10:54:06,10.0,Lok Kuan Building (Lèqún Lóu),Work
麗都,2025-10-26 10:53:41,0,9,4,5,1,,,2025-10-26 10:54:06,10.0,Lei Tu (Lì Dū),Residential
關閘綜合體育場館,2025-10-26 10:53:43,261,268,11,7,9,,,2025-10-26 10:54:06,10.0,Portas do Cerco Sports Complex (Guānzhá Zhōnghé Tǐyù Chǎngguǎn),Other
聯生圓形地,2025-10-26 10:53:34,51,64,0,10,4,,,2025-10-26 10:54:06,10.0,Lin Seng Roundabout (Liánshēng Yuánxíng Dì),Residential
蓮花路 (重型),2025-10-26 11:53:38,0,0,0,0,0,153.0,59.0,2025-10-26 11:54:08,11.0,Lotus Road (Heavy) (Liánhuā Lù (Zhòng Xíng)),Residential
塔石廣場地下上落客區(重型客車),2025-10-26 11:53:44,28,0,0,0,0,,,2025-10-26 11:54:08,11.0,Ta Shi Plaza Underground Drop-off Area (Heavy Vehicle) (Tǎshí Guǎngchǎng Dìxià Shàngluò Kè Qū (Zhòng Xíng Kè Chē)),Work
下環街市,2025-10-26 11:53:21,0,41,3,6,2,,,2025-10-26 11:54:08,11.0,Xia Huan Market (Xià Huán Jiē Shì),Residential
永寧街,2025-10-26 11:53:44,2,10,1,11,1,,,2025-10-26 11:54:08,11.0,Yong Ning Street (Yǒngníng Jiē),Work
交通事務局大樓,2025-10-26 11:53:40,51,142,3,5,2,,,2025-10-26 11:54:08,11.0,Transport Bureau Building (Jiāotōng Shìwùjú Dàlóu),Residential
氹仔中央公園,2025-10-26 11:53:44,575,1170,85,19,14,,,2025-10-26 11:54:08,11.0,Taipa Central Park (Dàngzǎi Zhōngyāng Gōngyuán),Work
日昇樓,2025-10-26 11:53:43,227,276,25,13,4,,,2025-10-26 11:54:08,11.0,Ri Sheng Building (Rìshēng Lóu),Residential
日暉大廈,2025-10-26 11:53:43,22,110,6,14,1,,,2025-10-26 11:54:08,11.0,Ri Hui Building (Rìhuī Dàshà),Residential
台暉樓,2025-10-26 11:53:43,15,10,3,17,2,,,2025-10-26 11:54:08,11.0,Tai Hui Building (Táihuī Lóu),Work
氹仔客運碼頭,2025-10-26 11:53:37,388,142,71,15,16,,,2025-10-26 11:54:08,11.0,Taipa Passenger Terminal (Dàngzǎi Kèyùn Mǎtóu),Residential
何賢公園,2025-10-26 11:53:43,237,425,20,8,4,,,2025-10-26 11:54:08,11.0,He Xian Park (Héxián Gōngyuán),Residential
宋玉生廣場,2025-10-26 11:53:42,362,0,27,0,7,,,2025-10-26 11:54:08,11.0,Song Yu Sheng Square (Sòng Yù Shēng Guǎngchǎng),Residential
長者公寓,2025-10-26 11:53:43,238,98,18,14,4,,,2025-10-26 11:54:08,11.0,Elderly Apartment (Zhǎngzhě Gōngyù),Work
居雅大廈,2025-10-26 11:53:43,117,116,1,10,3,,,2025-10-26 11:54:08,11.0,Ju Ya Building (Jūyǎ Dàshà),Work
快富樓A入口,2025-10-26 11:53:44,63,0,16,0,2,,,2025-10-26 11:54:08,11.0,Kuai Fu Building A Entrance (Kuàifù Lóu A Rùkǒu),Work
快富樓B入口,2025-10-26 11:53:44,1,52,0,10,0,,,2025-10-26 11:54:08,11.0,Kuai Fu Building B Entrance (Kuàifù Lóu B Rùkǒu),Work
李加祿街,2025-10-26 11:53:44,0,10,3,15,1,,,2025-10-26 11:54:08,11.0,Li Jia Lu Street (Lǐ Jiālù Jiē),Work
和諧廣場,2025-10-26 11:53:42,129,98,21,15,7,,,2025-10-26 11:54:08,11.0,Harmony Plaza (Héxié Guǎngchǎng),Residential
沙梨頭街市市政綜合大樓,2025-10-26 11:53:31,27,181,8,2,1,,,2025-10-26 11:54:08,11.0,Sha Li Tou Market Municipal Comprehensive Building (Shālítou Jiēshì Shìzhèng Zōnghé Dàlóu),Work
快盈大廈,2025-10-26 11:53:32,6,26,3,9,2,,,2025-10-26 11:54:08,11.0,Kuai Ying Building (Kuàiyíng Dàshà),Work
快達樓,2025-10-26 11:53:41,68,70,0,7,0,,,2025-10-26 11:54:08,11.0,Kuai Da Building (Kuàidá Lóu),Work
亞馬喇前地,2025-10-26 11:53:42,183,490,15,10,0,,,2025-10-26 11:54:08,11.0,Ya Ma La Front (Yàmǎlā Qiándì),Residential
河邊新街,2025-10-26 11:53:40,13,78,6,15,2,,,2025-10-26 11:54:08,11.0,He Bian Xin Street (Hébiān Xīn Jiē),Work
馬六甲街,2025-10-26 11:53:44,108,533,15,5,4,,,2025-10-26 11:54:08,11.0,Ma Liu Jia Street (Mǎliùjiǎ Jiē),Residential
污水處理站,2025-10-26 11:53:18,27,0,3,0,0,143.0,126.0,2025-10-26 11:54:08,11.0,Sewage Treatment Plant (Wūshuǐ Chǔlǐ Zhàn),Work
氹仔柯維納馬路停車場,2025-10-26 11:53:41,64,0,0,0,0,,,2025-10-26 11:54:08,11.0,Taipa Covina Road Car Park (Dàngzǎi Kēwéinà Mǎlù Tíngchēchǎng),Work
柯維納馬路戶外,2025-10-26 11:53:41,18,28,0,0,2,5.0,,2025-10-26 11:54:08,11.0,Covina Road Outdoor (Kēwéinà Mǎlù Hùwài),Work
青翠樓,2025-10-26 11:53:43,231,307,24,5,4,,,2025-10-26 11:54:08,11.0,Qing Cui Building (Qīngcuì Lóu),Residential
專科大樓,2025-10-26 11:53:15,35,64,4,5,2,,,2025-10-26 11:54:08,11.0,Specialized Building (Zhuānkē Dàlóu),Residential
南灣(栢湖),2025-10-26 11:53:43,250,97,0,9,2,,,2025-10-26 11:54:08,11.0,Nam Van (Pak Lok) (Nán Wān (Bǎi Hú)),Residential
青葱大廈,2025-10-26 11:53:43,0,0,0,7,3,,,2025-10-26 11:54:08,11.0,Qing Cong Building (Qīngcōng Dàshà),Other
青泉樓,2025-10-26 11:53:42,5,0,4,3,1,,,2025-10-26 11:54:08,11.0,Qing Quan Building (Qīngquán Lóu),Other
青怡大廈,2025-10-26 11:53:35,58,121,5,7,3,,,2025-10-26 11:54:08,11.0,Qing Yi Building (Qīngyí Dàshà),Residential
青茂口岸,2025-10-26 11:53:44,0,78,8,14,5,,,2025-10-26 11:54:08,11.0,Qing Mao Border (Qīngmào Kǒu'àn),Residential
青濤大廈,2025-10-26 11:53:38,30,25,6,9,1,,,2025-10-26 11:54:08,11.0,Qing Tao Building (Qīngtāo Dàshà),Residential
青洲坊大廈,2025-10-26 11:53:43,470,750,92,3,13,,,2025-10-26 11:54:08,11.0,Qing Zhou Fang Building (Qīngzhōufāng Dàshà),Work
東城大廈,2025-10-26 11:53:44,443,497,3,0,6,,,2025-10-26 11:54:08,11.0,Dong Cheng Building (Dōngchéng Dàshà),Residential
東創大廈,2025-10-26 11:53:38,280,301,3,0,5,,,2025-10-26 11:54:08,11.0,Dong Chuang Building (Dōngchuàng Dàshà),Residential
東啟大廈,2025-10-26 11:53:33,311,292,3,0,4,,,2025-10-26 11:54:08,11.0,Dong Qi Building (Dōngqǐ Dàshà),Residential
松樹尾,2025-10-26 11:53:43,26,164,5,15,3,,,2025-10-26 11:54:08,11.0,Song Shu Wei (Sōngshù Wěi),Residential
栢力,2025-10-26 11:53:42,215,0,31,0,2,,,2025-10-26 11:54:08,11.0,Bai Li (Bǎi Lì),Work
科學館,2025-10-26 11:53:28,332,384,45,11,20,,,2025-10-26 11:54:08,11.0,Science Museum (Kēxuéguǎn),Residential
栢佳,2025-10-26 11:53:43,104,0,8,0,2,,,2025-10-26 11:54:08,11.0,Bai Jia (Bǎi Jiā),Residential
協和醫院 - 東入口,2025-10-26 11:53:44,179,0,0,0,3,,,2025-10-26 11:54:08,11.0,Kiang Wu Hospital - East Entrance (Xiéhé Yīyuàn - Dōng Rùkǒu),Residential
協和醫院 - 北入口,2025-10-26 11:53:44,398,478,0,0,5,,,2025-10-26 11:54:08,11.0,Kiang Wu Hospital - North Entrance (Xiéhé Yīyuàn - Běi Rùkǒu),Residential
旅遊塔 暫停發佈訊息,,0,0,0,0,0,,,2025-10-26 11:54:08,,Tourism Tower Temporarily Stopped Publishing Information (Lǚyóu Tǎ Zàn Tíng Fābù Xìnxi),
栢景,2025-10-26 11:53:41,1,0,3,0,2,,,2025-10-26 11:54:08,11.0,Bai Jing (Bǎi Jǐng),Residential
栢樂停車場,2025-10-26 11:53:39,270,265,0,0,0,,,2025-10-26 11:54:08,11.0,Bai Le Car Park (Bǎi Lè Tíngchēchǎng),Residential
栢蕙,2025-10-26 11:53:38,43,0,5,0,3,,,2025-10-26 11:54:08,11.0,Bai Hui (Bǎi Huì),Work
栢寧,2025-10-26 11:53:42,90,0,4,0,2,,,2025-10-26 11:54:08,11.0,Bai Ning (Bǎi Níng),Residential
栢濤,2025-10-26 11:53:17,103,0,11,0,2,,,2025-10-26 11:54:08,11.0,Bai Tao (Bǎi Tāo),Residential
栢港,2025-10-26 11:53:36,39,0,6,0,2,,,2025-10-26 11:54:08,11.0,Bai Gang (Bǎi Gǎng),Residential
栢麗,2025-10-26 11:53:23,60,0,7,0,2,,,2025-10-26 11:54:08,11.0,Bai Li (Bǎi Lì),Work
栢威,2025-10-26 11:53:22,2,5,5,0,2,,,2025-10-26 11:54:08,11.0,Bai Wei (Bǎi Wēi),Residential
黑橋街,2025-10-26 11:53:44,28,36,10,11,0,,,2025-10-26 11:54:08,11.0,Hei Qiao Street (Hēiqiáo Jiē),Work
華士古達嘉馬花園,2025-10-26 11:53:44,0,67,4,12,3,,,2025-10-26 11:54:08,11.0,Jardim de Vasco da Gama (Huáshìgǔ Dá Jiāmǎ Huāyuán),Residential
祐漢公園,2025-10-26 11:53:44,6,292,3,9,6,,,2025-10-26 11:54:08,11.0,Jardim do Pou Hon (Yòuhàn Gōngyuán),Work
港珠澳大橋邊檢大樓東公共停車場,2025-10-26 11:53:41,2625,0,47,0,23,,,2025-10-26 11:54:08,11.0,HZMB Border Inspection Building East Public Car Park (Gǎng Zhū Ào Dàqiáo Biānjiàn Dàlóu Dōng Gōnggòng Tíngchēchǎng),Residential
港珠澳大橋邊檢大樓西停車場,2025-10-26 11:53:36,2601,1897,10,0,32,,,2025-10-26 11:54:08,11.0,HZMB Border Inspection Building West Car Park (Gǎng Zhū Ào Dàqiáo Biānjiàn Dàlóu Xī Tíngchēchǎng),Residential
媽閣交通樞紐停車場,2025-10-26 11:53:42,169,397,0,0,3,,,2025-10-26 11:54:08,11.0,Barra Transport Hub Car Park (Māgé Jiāotōng Shūniǔ Tíngchēchǎng),Work
海灣南街 暫停發佈訊息,,0,0,0,0,0,,,2025-10-26 11:54:08,,Baia Sul Street Temporarily Stopped Publishing Information (Hǎiwān Nán Jiē Zàn Tíng Fābù Xìnxi),
